video_id,title,published_at,category,language,duration_seconds,views,likes,comments,shares,sentiment_score,region,ads_enabled,watch_time_hours,estimated_revenue_usd,subscribers_gained
v1181,Middle East Launch Meta #1181,2024-12-06,Gaming,Arabic,745,213141,11526,991,2115,0.76,Middle East,True,21380.1,1979.39,432
v1182,Middle East Studio Reset #1182,2024-12-07,Lifestyle,English,733,107409,4877,1632,593,0.81,Middle East,False,12259.3,288.76,302
v1183,Africa Growth Workshop #1183,2024-12-08,Education,English,603,89969,3440,1294,183,0.92,Africa,True,5020.0,553.66,190
v1184,Africa Next.js Review #1184,2024-12-09,Technology,English,772,101569,7438,1001,344,0.78,Africa,True,9805.1,648.62,402
v1185,Africa Revenue Pulse #1185,2024-12-10,Business,French,752,124192,5794,1598,267,0.86,Africa,False,9281.9,381.18,126
v1186,Africa Investor Lens #1186,2024-12-11,Finance,French,818,87832,6091,887,469,0.67,Africa,False,6972.1,214.51,276
v1187,Africa Creator Challenge #1187,2024-12-12,Gaming,English,788,236757,8589,1918,1588,0.66,Africa,True,25295.7,2099.0,473
v1188,Africa Weekly Upgrade #1188,2024-12-13,Lifestyle,English,533,203146,10835,2229,1377,0.91,Africa,False,16660.4,382.35,647
v1189,North America SQL Playbook #1189,2024-12-14,Education,Spanish,663,254251,17748,3038,2141,0.76,North America,False,24778.5,268.43,718
v1190,North America AI Systems #1190,2024-12-15,Technology,English,769,181837,9065,870,360,0.8,North America,True,16707.0,911.88,575
v1191,North America Boardroom Brief #1191,2024-12-16,Business,English,739,76928,4697,1192,175,0.73,North America,False,7330.8,68.41,227
v1192,North America Budget Watch #1192,2024-12-17,Finance,English,563,135982,9351,1359,505,0.9,North America,True,10157.5,992.49,308
v1193,North America Launch Meta #1193,2024-12-18,Gaming,English,820,317460,23270,2240,579,0.74,North America,False,27948.8,587.0,1054
v1194,North America Studio Reset #1194,2024-12-19,Lifestyle,English,735,267156,19137,2291,2254,0.82,North America,False,24133.7,320.04,885
v1195,Europe Growth Workshop #1195,2024-12-20,Education,English,744,111036,8194,409,665,0.85,Europe,False,9391.6,278.63,377
v1196,Europe Next.js Review #1196,2024-12-21,Technology,English,560,253048,10063,3553,2166,0.93,Europe,False,15809.3,304.62,773
v1197,Europe Revenue Pulse #1197,2024-12-22,Business,German,883,65288,3830,718,632,0.79,Europe,False,6389.5,217.02,91
v1198,Europe Investor Lens #1198,2024-12-23,Finance,German,872,194106,7046,840,1240,0.75,Europe,True,21692.6,927.46,393
v1199,Europe Creator Challenge #1199,2024-12-24,Gaming,French,782,324663,20849,1931,2229,0.76,Europe,True,29206.0,1885.27,487
v1200,Europe Weekly Upgrade #1200,2024-12-25,Lifestyle,French,634,252468,15840,2116,582,0.76,Europe,True,24633.1,2400.06,894
v1201,Asia SQL Playbook #1201,2024-12-26,Education,Hindi,734,174773,13261,2195,1570,0.83,Asia,True,19541.6,1712.79,775
v1202,Asia AI Systems #1202,2024-12-27,Technology,Japanese,680,318529,18841,3239,759,0.87,Asia,True,20737.9,1331.71,577
v1203,Asia Boardroom Brief #1203,2024-12-28,Business,English,768,130610,10465,634,854,0.84,Asia,False,8697.9,112.14,518
v1204,Asia Budget Watch #1204,2024-12-29,Finance,English,478,163130,13216,1218,957,0.82,Asia,True,9593.5,1666.57,377
v1205,Asia Launch Meta #1205,2024-12-30,Gaming,English,1107,290952,21966,2193,880,0.79,Asia,True,35855.5,1914.49,1281
v1206,Asia Studio Reset #1206,2024-12-31,Lifestyle,English,381,243403,17996,2063,1569,0.83,Asia,True,14161.7,2351.11,874
v1207,Latin America Growth Workshop #1207,2025-01-01,Education,Portuguese,845,85026,3267,820,760,0.84,Latin America,True,8784.3,342.03,271
v1208,Latin America Next.js Review #1208,2025-01-02,Technology,Portuguese,511,186611,11777,1198,1027,0.82,Latin America,True,13810.3,1758.42,538
v1209,Latin America Revenue Pulse #1209,2025-01-03,Business,Spanish,708,71935,3236,926,730,0.8,Latin America,False,4193.5,200.91,220
v1210,Latin America Investor Lens #1210,2025-01-04,Finance,Portuguese,742,123859,9563,1235,1093,0.72,Latin America,True,13551.4,336.97,455
v1211,Latin America Creator Challenge #1211,2025-01-05,Gaming,Portuguese,809,138503,11305,1659,1044,0.77,Latin America,True,9155.4,722.07,617
v1212,Latin America Weekly Upgrade #1212,2025-01-06,Lifestyle,Spanish,683,182943,14448,806,1237,0.84,Latin America,True,13247.1,1043.48,475
v1213,Middle East SQL Playbook #1213,2025-01-07,Education,Arabic,794,115730,6944,1538,1082,0.92,Middle East,True,14213.9,415.43,487
v1214,Middle East AI Systems #1214,2025-01-08,Technology,English,672,138981,11190,1612,610,0.77,Middle East,False,11922.6,409.15,435
v1215,Middle East Boardroom Brief #1215,2025-01-09,Business,Arabic,603,104877,7644,1563,823,0.77,Middle East,True,7265.6,564.67,170
v1216,Middle East Budget Watch #1216,2025-01-10,Finance,English,729,118642,9352,1085,606,0.76,Middle East,True,7491.9,876.69,417
v1217,Middle East Launch Meta #1217,2025-01-11,Gaming,English,930,244757,19075,2404,1970,0.81,Middle East,True,21061.3,2228.73,518
v1218,Middle East Studio Reset #1218,2025-01-12,Lifestyle,Arabic,376,416890,14187,4812,3225,0.78,Middle East,True,22287.9,2282.77,1431
v1219,Africa Growth Workshop #1219,2025-01-13,Education,English,720,75790,2716,902,247,0.9,Africa,True,8214.6,301.04,273
v1220,Africa Next.js Review #1220,2025-01-14,Technology,French,583,96055,3912,1328,683,0.82,Africa,True,5319.9,434.52,415
v1221,Africa Revenue Pulse #1221,2025-01-15,Business,French,848,163480,12632,1742,440,0.76,Africa,False,15533.3,242.4,555
v1222,Africa Investor Lens #1222,2025-01-16,Finance,French,722,206743,16407,1729,2114,0.75,Africa,True,14019.6,2063.15,367
v1223,Africa Creator Challenge #1223,2025-01-17,Gaming,English,1014,270422,21390,1305,2158,0.81,Africa,True,29963.7,757.22,881
v1224,Africa Weekly Upgrade #1224,2025-01-18,Lifestyle,French,636,339992,19519,4080,3051,0.81,Africa,False,21189.7,447.64,1087
v1225,North America SQL Playbook #1225,2025-01-19,Education,English,817,303506,22454,2327,1169,0.87,North America,False,35277.5,317.67,690
v1226,North America AI Systems #1226,2025-01-20,Technology,Spanish,644,189097,7402,2384,942,0.86,North America,True,18202.8,1697.49,504
v1227,North America Boardroom Brief #1227,2025-01-21,Business,English,987,140797,6583,1982,1107,0.83,North America,True,18147.8,485.89,609
v1228,North America Budget Watch #1228,2025-01-22,Finance,English,460,147410,5875,1606,871,0.67,North America,True,5779.6,1225.5,215
v1229,North America Launch Meta #1229,2025-01-23,Gaming,Spanish,700,301323,21338,2569,2876,0.73,North America,True,32333.1,2093.52,1264
v1230,North America Studio Reset #1230,2025-01-24,Lifestyle,Spanish,543,301551,14298,4306,905,0.73,North America,True,22182.9,1984.09,1339
v1231,Europe Growth Workshop #1231,2025-01-25,Education,French,687,192372,14544,2567,1754,0.87,Europe,True,13606.9,1253.47,397
v1232,Europe Next.js Review #1232,2025-01-26,Technology,French,830,195339,14915,788,1713,0.9,Europe,False,17757.9,274.45,637
v1233,Europe Revenue Pulse #1233,2025-01-27,Business,English,875,108239,4281,819,493,0.63,Europe,True,9164.1,554.94,290
v1234,Europe Investor Lens #1234,2025-01-28,Finance,French,680,191993,9322,2714,1222,0.8,Europe,True,14406.7,1377.39,860
v1235,Europe Creator Challenge #1235,2025-01-29,Gaming,German,996,499545,34233,3575,2695,0.68,Europe,True,68983.8,1804.33,1978
v1236,Europe Weekly Upgrade #1236,2025-01-30,Lifestyle,French,579,362499,16125,4955,2883,0.79,Europe,True,30093.4,1241.82,532
v1237,Asia SQL Playbook #1237,2025-01-31,Education,English,685,311184,19901,1318,2558,0.77,Asia,True,31851.9,2070.25,763
v1238,Asia AI Systems #1238,2025-02-01,Technology,Hindi,755,343726,19468,3431,879,0.82,Asia,True,30109.8,3003.48,1426
v1239,Asia Boardroom Brief #1239,2025-02-02,Business,Hindi,761,232947,14307,910,707,0.82,Asia,True,15524.4,2089.54,929
v1240,Asia Budget Watch #1240,2025-02-03,Finance,Japanese,645,356607,21528,2057,2005,0.71,Asia,True,20692.1,2231.09,435
v1241,Asia Launch Meta #1241,2025-02-04,Gaming,Japanese,868,336587,20855,1961,3059,0.82,Asia,True,24199.9,1352.39,519
v1242,Asia Studio Reset #1242,2025-02-05,Lifestyle,Japanese,564,226392,12338,1717,2089,0.82,Asia,False,11034.2,359.69,664
v1243,Latin America Growth Workshop #1243,2025-02-06,Education,Spanish,755,65288,4029,958,232,0.8,Latin America,True,6102.2,326.63,160
v1244,Latin America Next.js Review #1244,2025-02-07,Technology,Portuguese,624,167248,8842,1102,329,0.81,Latin America,True,11106.9,1563.83,505
v1245,Latin America Revenue Pulse #1245,2025-02-08,Business,Portuguese,526,183531,13821,1649,628,0.83,Latin America,True,9085.6,577.22,219
v1246,Latin America Investor Lens #1246,2025-02-09,Finance,Spanish,808,179538,7950,2217,1600,0.72,Latin America,True,13246.1,1798.91,773
v1247,Latin America Creator Challenge #1247,2025-02-10,Gaming,Spanish,834,192686,8294,765,421,0.72,Latin America,True,22456.9,1235.84,739
v1248,Latin America Weekly Upgrade #1248,2025-02-11,Lifestyle,Portuguese,495,218151,15165,2685,1099,0.83,Latin America,True,13018.6,881.4,704
v1249,Middle East SQL Playbook #1249,2025-02-12,Education,English,604,109354,5401,1011,526,0.79,Middle East,False,9799.4,351.4,443
v1250,Middle East AI Systems #1250,2025-02-13,Technology,Arabic,722,103635,6443,813,208,0.71,Middle East,True,7789.7,655.82,340
v1251,Middle East Boardroom Brief #1251,2025-02-14,Business,Arabic,803,148585,9568,1879,416,0.83,Middle East,True,11072.1,1390.83,629
v1252,Middle East Budget Watch #1252,2025-02-15,Finance,English,801,162294,10764,803,832,0.84,Middle East,True,11528.7,1578.09,186
v1253,Middle East Launch Meta #1253,2025-02-16,Gaming,Arabic,1005,397435,31300,2374,2869,0.69,Middle East,True,54844.1,1148.1,1192
v1254,Middle East Studio Reset #1254,2025-02-17,Lifestyle,English,492,114930,6781,617,991,0.76,Middle East,True,5329.7,379.59,124
v1255,Africa Growth Workshop #1255,2025-02-18,Education,French,942,75525,6127,406,324,0.84,Africa,True,6443.8,691.2,231
v1256,Africa Next.js Review #1256,2025-02-19,Technology,French,741,138008,9567,485,1365,0.7,Africa,False,13930.3,310.78,304
v1257,Africa Revenue Pulse #1257,2025-02-20,Business,French,661,170417,7354,2588,1121,0.8,Africa,False,13802.2,306.56,625
v1258,Africa Investor Lens #1258,2025-02-21,Finance,English,617,197660,8910,1914,459,0.8,Africa,True,15506.7,608.76,694
v1259,Africa Creator Challenge #1259,2025-02-22,Gaming,English,808,191564,14799,1490,779,0.83,Africa,True,22870.8,1734.92,650
v1260,Africa Weekly Upgrade #1260,2025-02-23,Lifestyle,English,540,229986,14621,3415,1225,0.83,Africa,True,14799.2,2237.95,745
v1261,North America SQL Playbook #1261,2024-01-01,Education,Spanish,678,241123,17207,1892,1031,0.9,North America,True,23894.7,2405.69,453
v1262,North America AI Systems #1262,2024-01-02,Technology,English,723,321675,11854,1602,2771,0.81,North America,True,20953.2,1356.28,1229
v1263,North America Boardroom Brief #1263,2024-01-03,Business,Spanish,724,119764,5002,1192,782,0.76,North America,True,10470.6,1070.24,400
v1264,North America Budget Watch #1264,2024-01-04,Finance,Spanish,738,264009,9746,1202,1642,0.8,North America,True,21887.1,895.78,313
v1265,North America Launch Meta #1265,2024-01-05,Gaming,English,874,576736,22770,3435,1125,0.8,North America,True,57663.5,3069.21,2311
v1266,North America Studio Reset #1266,2024-01-06,Lifestyle,Spanish,465,362381,22083,2780,3804,0.8,North America,True,24107.0,3138.45,1132
v1267,Europe Growth Workshop #1267,2024-01-07,Education,English,776,215658,11407,2973,536,0.9,Europe,False,21097.4,461.82,842
v1268,Europe Next.js Review #1268,2024-01-08,Technology,French,920,153493,9837,585,366,0.9,Europe,False,12654.9,298.93,414
v1269,Europe Revenue Pulse #1269,2024-01-09,Business,German,467,212505,7918,2642,1782,0.75,Europe,True,14616.3,1598.54,412
v1270,Europe Investor Lens #1270,2024-01-10,Finance,English,632,218475,10107,2427,465,0.8,Europe,True,17455.2,1669.88,675
v1271,Europe Creator Challenge #1271,2024-01-11,Gaming,German,996,244003,15885,1459,1692,0.73,Europe,False,32528.1,698.56,570
v1272,Europe Weekly Upgrade #1272,2024-01-12,Lifestyle,French,397,191262,8781,2655,1612,0.81,Europe,True,8696.8,811.96,652
v1273,Asia SQL Playbook #1273,2024-01-13,Education,Japanese,1088,194024,10751,714,1550,0.74,Asia,True,31963.8,754.39,486
v1274,Asia AI Systems #1274,2024-01-14,Technology,Japanese,719,192652,10348,2699,1454,0.79,Asia,True,18260.9,1448.83,637
v1275,Asia Boardroom Brief #1275,2024-01-15,Business,Hindi,720,121679,7615,1771,1044,0.71,Asia,True,10114.0,455.51,169
v1276,Asia Budget Watch #1276,2024-01-16,Finance,Hindi,460,262768,20636,2588,2336,0.66,Asia,False,17741.2,855.15,1116
v1277,Asia Launch Meta #1277,2024-01-17,Gaming,Hindi,758,281173,22072,2991,1583,0.8,Asia,True,25570.6,1690.92,292
v1278,Asia Studio Reset #1278,2024-01-18,Lifestyle,English,436,274604,11706,1609,1840,0.7,Asia,True,12434.2,1577.65,1009
v1279,Latin America Growth Workshop #1279,2024-01-19,Education,Spanish,815,118454,4967,1407,790,0.8,Latin America,False,11566.4,235.55,430
v1280,Latin America Next.js Review #1280,2024-01-20,Technology,Portuguese,679,126209,9077,1109,616,0.92,Latin America,True,7196.7,1213.72,409
v1281,Latin America Revenue Pulse #1281,2024-01-21,Business,Spanish,645,265573,18244,2104,2277,0.78,Latin America,True,19930.5,2343.24,1013
v1282,Latin America Investor Lens #1282,2024-01-22,Finance,Portuguese,813,292461,13917,3252,1502,0.73,Latin America,True,23752.2,1364.53,918
v1283,Latin America Creator Challenge #1283,2024-01-23,Gaming,Spanish,780,258115,12963,2148,823,0.75,Latin America,True,30834.6,1838.81,477
v1284,Latin America Weekly Upgrade #1284,2024-01-24,Lifestyle,Portuguese,402,265328,11924,1064,1483,0.85,Latin America,True,16763.8,1507.72,405
v1285,Middle East SQL Playbook #1285,2024-01-25,Education,English,812,126623,6781,811,751,0.8,Middle East,True,11542.4,329.64,209
v1286,Middle East AI Systems #1286,2024-01-26,Technology,Arabic,772,119040,8790,449,385,0.84,Middle East,True,13881.8,568.02,244
v1287,Middle East Boardroom Brief #1287,2024-01-27,Business,Arabic,588,162898,10988,1127,1409,0.69,Middle East,True,10818.0,1497.36,430
v1288,Middle East Budget Watch #1288,2024-01-28,Finance,English,541,133207,8024,535,866,0.73,Middle East,False,10892.1,111.78,320
v1289,Middle East Launch Meta #1289,2024-01-29,Gaming,Arabic,482,170656,12251,2388,1231,0.72,Middle East,True,12506.4,1277.77,736
v1290,Middle East Studio Reset #1290,2024-01-30,Lifestyle,English,541,228756,12124,2569,1288,0.96,Middle East,True,18924.1,1274.87,478
v1291,Africa Growth Workshop #1291,2024-01-31,Education,English,723,77958,5811,1033,814,0.82,Africa,True,5620.6,767.44,320
v1292,Africa Next.js Review #1292,2024-02-01,Technology,English,757,176668,12547,2401,636,0.75,Africa,True,14043.5,1025.41,615
v1293,Africa Revenue Pulse #1293,2024-02-02,Business,English,632,140359,4823,534,1053,0.76,Africa,True,11095.1,1248.43,287
v1294,Africa Investor Lens #1294,2024-02-03,Finance,French,504,94472,6774,1205,627,0.85,Africa,True,5446.2,612.23,111
v1295,Africa Creator Challenge #1295,2024-02-04,Gaming,French,718,182736,9194,2678,1237,0.82,Africa,True,18554.7,914.86,386
v1296,Africa Weekly Upgrade #1296,2024-02-05,Lifestyle,English,466,185214,13251,1245,985,0.82,Africa,True,9512.1,670.53,595
v1297,North America SQL Playbook #1297,2024-02-06,Education,Spanish,679,138921,7037,2093,261,0.78,North America,True,14435.7,822.25,554
v1298,North America AI Systems #1298,2024-02-07,Technology,English,814,342302,19425,2914,2890,0.75,North America,True,35736.1,1931.65,466
v1299,North America Boardroom Brief #1299,2024-02-08,Business,English,765,267763,21871,957,2588,0.71,North America,True,25053.9,922.47,819
v1300,North America Budget Watch #1300,2024-02-09,Finance,Spanish,674,182061,11239,2645,895,0.79,North America,True,18767.8,1747.54,775
v1301,North America Launch Meta #1301,2024-02-10,Gaming,Spanish,834,610748,44569,2718,4980,0.78,North America,True,77461.0,1842.67,1741
v1302,North America Studio Reset #1302,2024-02-11,Lifestyle,English,386,419682,28964,6014,2698,0.84,North America,True,18860.9,2238.07,1622
v1303,Europe Growth Workshop #1303,2024-02-12,Education,English,759,105996,6440,1366,655,0.87,Europe,True,11978.7,574.9,385
v1304,Europe Next.js Review #1304,2024-02-13,Technology,German,654,267022,17438,2064,818,0.86,Europe,True,16740.8,2527.21,371
v1305,Europe Revenue Pulse #1305,2024-02-14,Business,English,738,234484,16261,3684,1813,0.71,Europe,True,22295.5,2101.37,304
v1306,Europe Investor Lens #1306,2024-02-15,Finance,German,578,151276,10070,844,495,0.7,Europe,False,8346.8,440.24,436
v1307,Europe Creator Challenge #1307,2024-02-16,Gaming,French,804,186767,6894,2630,1322,0.65,Europe,True,16616.4,845.33,214
v1308,Europe Weekly Upgrade #1308,2024-02-17,Lifestyle,German,845,185593,9205,1914,1673,0.79,Europe,True,15887.1,1776.42,400
v1309,Asia SQL Playbook #1309,2024-02-18,Education,English,755,251921,14299,1784,2436,0.78,Asia,False,27786.0,426.75,403
v1310,Asia AI Systems #1310,2024-02-19,Technology,Hindi,687,325908,19399,4478,3078,0.83,Asia,True,30024.9,2055.13,1032
v1311,Asia Boardroom Brief #1311,2024-02-20,Business,Hindi,647,236928,17158,2812,923,0.7,Asia,True,19451.6,887.83,615
v1312,Asia Budget Watch #1312,2024-02-21,Finance,Japanese,544,146007,9024,2314,933,0.82,Asia,True,11194.8,1387.28,536
v1313,Asia Launch Meta #1313,2024-02-22,Gaming,Japanese,752,422283,23467,2203,2144,0.75,Asia,True,26480.7,1392.87,1499
v1314,Asia Studio Reset #1314,2024-02-23,Lifestyle,Japanese,580,252244,11317,2300,1598,0.87,Asia,True,14496.6,2214.78,385
v1315,Latin America Growth Workshop #1315,2024-02-24,Education,Spanish,622,155779,12352,1648,1613,0.91,Latin America,False,11702.2,329.73,182
v1316,Latin America Next.js Review #1316,2024-02-25,Technology,Spanish,640,232980,18098,2294,1699,0.82,Latin America,True,19798.6,1619.97,886
v1317,Latin America Revenue Pulse #1317,2024-02-26,Business,Portuguese,749,91963,4820,428,214,0.75,Latin America,True,9430.1,883.06,185
v1318,Latin America Investor Lens #1318,2024-02-27,Finance,Portuguese,625,158121,9038,1385,1317,0.77,Latin America,True,14542.2,1202.32,266
v1319,Latin America Creator Challenge #1319,2024-02-28,Gaming,Portuguese,817,436899,14931,5534,4566,0.72,Latin America,True,41442.7,3697.24,1837
v1320,Latin America Weekly Upgrade #1320,2024-02-29,Lifestyle,Spanish,706,213462,11724,3341,1625,0.81,Latin America,True,17087.5,708.23,223
v1321,Middle East SQL Playbook #1321,2024-03-01,Education,English,957,105780,8639,667,450,0.9,Middle East,False,14514.7,231.02,143
v1322,Middle East AI Systems #1322,2024-03-02,Technology,English,878,175874,12397,1560,1155,0.82,Middle East,False,15972.6,208.15,504
v1323,Middle East Boardroom Brief #1323,2024-03-03,Business,English,585,211573,12860,2115,1550,0.78,Middle East,True,11109.3,1423.31,716
v1324,Middle East Budget Watch #1324,2024-03-04,Finance,English,521,194795,11946,2865,390,0.86,Middle East,False,12869.7,223.58,837
v1325,Middle East Launch Meta #1325,2024-03-05,Gaming,Arabic,700,118345,8981,976,524,0.73,Middle East,True,7180.2,1096.74,433
v1326,Middle East Studio Reset #1326,2024-03-06,Lifestyle,English,594,178692,10249,1274,461,0.79,Middle East,False,14725.2,366.45,419
v1327,Africa Growth Workshop #1327,2024-03-07,Education,English,751,179582,11210,2738,1004,0.92,Africa,False,12721.1,212.57,772
v1328,Africa Next.js Review #1328,2024-03-08,Technology,French,800,58618,3909,478,530,0.86,Africa,True,3943.1,351.35,162
v1329,Africa Revenue Pulse #1329,2024-03-09,Business,English,714,82965,5745,356,437,0.78,Africa,False,9035.2,255.08,202
v1330,Africa Investor Lens #1330,2024-03-10,Finance,English,731,100190,4260,554,668,0.71,Africa,True,7768.8,824.04,376
v1331,Africa Creator Challenge #1331,2024-03-11,Gaming,English,953,233703,9751,1582,1340,0.7,Africa,True,19501.8,2419.0,292
v1332,Africa Weekly Upgrade #1332,2024-03-12,Lifestyle,French,619,231337,7876,1324,1349,0.84,Africa,True,20526.3,2371.72,763
v1333,North America SQL Playbook #1333,2024-03-13,Education,Spanish,859,210637,7699,2236,744,0.74,North America,True,15037.5,664.11,527
v1334,North America AI Systems #1334,2024-03-14,Technology,Spanish,604,582104,39668,7124,2197,0.79,North America,True,45984.2,5134.22,1645
v1335,North America Boardroom Brief #1335,2024-03-15,Business,Spanish,670,305669,14164,4724,2587,0.81,North America,True,23082.9,2541.66,1332
v1336,North America Budget Watch #1336,2024-03-16,Finance,English,586,145864,10354,1920,307,0.76,North America,False,9094.7,177.33,541
v1337,North America Launch Meta #1337,2024-03-17,Gaming,Spanish,755,252659,18094,3184,1417,0.89,North America,True,23141.3,2393.74,466
v1338,North America Studio Reset #1338,2024-03-18,Lifestyle,English,536,523541,32584,3265,4211,0.73,North America,True,28091.7,2584.56,1516
v1339,Europe Growth Workshop #1339,2024-03-19,Education,English,814,238307,17228,2712,2190,0.97,Europe,True,21750.2,875.93,277
v1340,Europe Next.js Review #1340,2024-03-20,Technology,German,595,285025,10786,4421,908,0.83,Europe,True,21108.3,2362.19,294
v1341,Europe Revenue Pulse #1341,2024-03-21,Business,English,820,119943,8107,1515,910,0.83,Europe,True,12513.4,1144.01,161
v1342,Europe Investor Lens #1342,2024-03-22,Finance,English,546,163439,10943,862,1439,0.82,Europe,False,12076.0,317.59,385
v1343,Europe Creator Challenge #1343,2024-03-23,Gaming,French,860,414300,32623,5068,1045,0.85,Europe,True,33610.3,1079.28,534
v1344,Europe Weekly Upgrade #1344,2024-03-24,Lifestyle,English,555,401115,30194,5212,3163,0.8,Europe,True,18812.3,2042.54,874
v1345,Asia SQL Playbook #1345,2024-03-25,Education,Japanese,829,284470,17703,2560,2716,0.75,Asia,False,25229.4,547.72,328
v1346,Asia AI Systems #1346,2024-03-26,Technology,Hindi,791,271652,9881,2152,2245,0.87,Asia,True,28575.0,2070.67,1140
v1347,Asia Boardroom Brief #1347,2024-03-27,Business,Japanese,821,318189,25139,4606,1758,0.79,Asia,True,31334.6,2561.45,1164
v1348,Asia Budget Watch #1348,2024-03-28,Finance,English,724,152286,9957,2209,1091,0.79,Asia,True,10376.0,1043.84,336
v1349,Asia Launch Meta #1349,2024-03-29,Gaming,English,944,494043,17586,4246,2982,0.76,Asia,False,71687.2,427.13,527
v1350,Asia Studio Reset #1350,2024-03-30,Lifestyle,Japanese,514,176036,6357,2146,686,0.73,Asia,True,10659.7,824.38,595
v1351,Latin America Growth Workshop #1351,2024-03-31,Education,Spanish,533,138941,7224,877,253,0.76,Latin America,True,8792.4,769.79,551
v1352,Latin America Next.js Review #1352,2024-04-01,Technology,Spanish,667,144526,7627,1022,837,0.84,Latin America,True,9675.7,1031.99,462
v1353,Latin America Revenue Pulse #1353,2024-04-02,Business,Spanish,735,124105,8910,1320,917,0.8,Latin America,True,13679.0,1134.77,144
v1354,Latin America Investor Lens #1354,2024-04-03,Finance,Spanish,772,213285,9739,1150,2059,0.73,Latin America,True,14395.9,1207.65,377
v1355,Latin America Creator Challenge #1355,2024-04-04,Gaming,Spanish,940,422385,30377,4345,1948,0.69,Latin America,True,49450.0,1711.22,675
v1356,Latin America Weekly Upgrade #1356,2024-04-05,Lifestyle,Portuguese,603,208498,15136,1196,390,0.75,Latin America,True,16916.2,1286.24,466
v1357,Middle East SQL Playbook #1357,2024-04-06,Education,Arabic,926,118889,4048,1077,307,0.85,Middle East,True,11816.2,459.43,415
v1358,Middle East AI Systems #1358,2024-04-07,Technology,Arabic,849,65347,4497,368,318,0.87,Middle East,True,8397.6,570.37,184
v1359,Middle East Boardroom Brief #1359,2024-04-08,Business,English,546,205746,11964,1263,1035,0.83,Middle East,True,13857.0,665.82,629
v1360,Middle East Budget Watch #1360,2024-04-09,Finance,English,743,58676,3070,584,467,0.85,Middle East,True,6056.4,506.4,247
v1361,Middle East Launch Meta #1361,2024-04-10,Gaming,English,869,447455,23277,6838,2785,0.81,Middle East,True,48921.0,4301.78,1706
v1362,Middle East Studio Reset #1362,2024-04-11,Lifestyle,English,534,92978,3954,573,405,0.8,Middle East,True,4491.8,913.75,411
v1363,Africa Growth Workshop #1363,2024-04-12,Education,English,758,82593,3913,507,243,0.91,Africa,True,8691.8,552.9,114
v1364,Africa Next.js Review #1364,2024-04-13,Technology,French,648,338037,22415,4291,2769,0.72,Africa,False,19819.1,816.22,1495
v1365,Africa Revenue Pulse #1365,2024-04-14,Business,French,838,163967,9494,2317,476,0.86,Africa,False,20428.5,236.16,575
v1366,Africa Investor Lens #1366,2024-04-15,Finance,English,460,176005,9423,1486,321,0.83,Africa,False,12720.6,171.67,616
v1367,Africa Creator Challenge #1367,2024-04-16,Gaming,English,723,224184,14198,1413,1901,0.79,Africa,False,21677.1,551.22,1001
v1368,Africa Weekly Upgrade #1368,2024-04-17,Lifestyle,English,534,431019,22477,4784,4002,0.73,Africa,True,21389.5,3639.0,1231
v1369,North America SQL Playbook #1369,2024-04-18,Education,English,755,332289,17548,1789,832,0.92,North America,False,37159.1,1055.17,820
v1370,North America AI Systems #1370,2024-04-19,Technology,English,546,211337,15721,3136,1227,0.89,North America,True,16054.6,2018.1,494
v1371,North America Boardroom Brief #1371,2024-04-20,Business,Spanish,638,122792,5961,870,1036,0.83,North America,False,7863.0,303.23,312
v1372,North America Budget Watch #1372,2024-04-21,Finance,Spanish,682,144700,8861,1128,641,0.68,North America,True,12589.7,565.02,240
v1373,North America Launch Meta #1373,2024-04-22,Gaming,English,1085,285593,13215,3804,2167,0.82,North America,True,47125.6,2388.41,1226
v1374,North America Studio Reset #1374,2024-04-23,Lifestyle,Spanish,632,147130,11746,1496,895,0.73,North America,True,14623.9,1473.2,465
v1375,Europe Growth Workshop #1375,2024-04-24,Education,French,741,127762,8705,1498,864,0.71,Europe,True,10426.4,552.02,378
v1376,Europe Next.js Review #1376,2024-04-25,Technology,English,912,173772,11469,1400,669,0.78,Europe,False,15792.8,556.29,751
v1377,Europe Revenue Pulse #1377,2024-04-26,Business,English,828,156791,9312,1343,792,0.69,Europe,False,17715.6,275.17,413
v1378,Europe Investor Lens #1378,2024-04-27,Finance,French,463,247810,13199,3073,1999,0.77,Europe,True,18080.6,2039.38,1065
v1379,Europe Creator Challenge #1379,2024-04-28,Gaming,French,927,296204,15568,3732,2535,0.74,Europe,True,30283.7,2634.37,742
v1380,Europe Weekly Upgrade #1380,2024-04-29,Lifestyle,German,708,195676,6727,1497,1780,0.81,Europe,True,17822.6,1943.3,543
v1381,Asia SQL Playbook #1381,2024-04-30,Education,Hindi,804,172292,9011,1253,979,0.78,Asia,True,12374.5,1687.87,180
v1382,Asia AI Systems #1382,2024-05-01,Technology,Hindi,776,205492,10782,3116,881,0.81,Asia,True,25219.5,2062.84,673
v1383,Asia Boardroom Brief #1383,2024-05-02,Business,Japanese,672,290835,20731,4239,1063,0.81,Asia,True,28050.5,1783.37,710
v1384,Asia Budget Watch #1384,2024-05-03,Finance,Japanese,848,223753,16435,3355,679,0.87,Asia,False,17059.4,391.89,653
v1385,Asia Launch Meta #1385,2024-05-04,Gaming,English,891,423270,27758,5392,1410,0.85,Asia,False,56462.2,886.2,1105
